country,fifa_version,num_players,avg_overall,max_overall,avg_pace,avg_shooting,avg_passing,avg_dribbling,avg_defending,avg_physic,avg_attack_overall,avg_defense_overall
Montserrat,16,2,64.0,65,72.5,45.0,46.0,49.0,50.5,66.0,63.0,65.0
Montserrat,17,4,64.25,66,69.25,49.25,52.75,55.75,55.0,67.0,65.0,66.0
Montserrat,18,4,64.5,67,70.0,49.25,52.75,56.0,55.0,68.25,66.0,67.0
Montserrat,19,4,64.75,67,72.75,49.5,53.5,56.5,55.5,70.0,67.0,64.0
Montserrat,20,3,66.0,70,74.0,57.666666666666664,58.0,64.0,52.0,70.0,70.0,63.0
Montserrat,21,3,66.33333333333333,70,72.66666666666667,48.0,52.666666666666664,58.666666666666664,55.333333333333336,69.33333333333333,70.0,64.5
Montserrat,22,5,61.2,69,70.4,49.8,51.8,59.8,48.0,65.4,61.5,61.5
Montserrat,23,3,64.0,69,66.33333333333333,48.0,53.0,59.666666666666664,52.666666666666664,67.66666666666667,69.0,61.5
Montserrat,24,2,63.0,65,62.5,38.5,51.0,53.0,61.5,75.5,63.0,63.0
Morocco,15,14,76.21428571428571,84,77.21428571428571,66.0,68.57142857142857,76.85714285714286,45.57142857142857,66.42857142857143,75.66666666666667,78.33333333333333
Morocco,16,14,77.14285714285714,84,77.14285714285714,65.85714285714286,69.92857142857143,76.71428571428571,48.42857142857143,67.42857142857143,77.11111111111111,77.75
Morocco,17,14,78.21428571428571,83,74.14285714285714,68.21428571428571,72.0,76.57142857142857,53.285714285714285,66.71428571428571,78.33333333333333,79.0
Morocco,18,14,78.28571428571429,84,74.07142857142857,66.21428571428571,72.0,76.71428571428571,57.785714285714285,68.35714285714286,78.57142857142857,78.0
Morocco,19,14,78.57142857142857,86,73.38461538461539,67.46153846153847,72.92307692307692,77.46153846153847,55.07692307692308,65.84615384615384,78.14285714285714,79.8
Morocco,20,14,78.14285714285714,85,75.0,67.76923076923077,72.6923076923077,78.3076923076923,53.84615384615385,66.6923076923077,78.85714285714286,77.5
Morocco,21,14,78.64285714285714,85,75.0,69.14285714285714,71.92857142857143,78.28571428571429,55.5,71.35714285714286,78.625,77.66666666666667
Morocco,22,14,79.71428571428571,85,69.23076923076923,63.69230769230769,68.3076923076923,74.3076923076923,61.46153846153846,74.46153846153847,80.42857142857143,79.75
Morocco,23,14,79.07142857142857,84,71.6923076923077,66.07692307692308,70.3076923076923,74.53846153846153,57.69230769230769,72.46153846153847,79.28571428571429,79.5
Morocco,24,14,79.28571428571429,85,70.84615384615384,65.92307692307692,72.0,75.38461538461539,59.53846153846154,73.3076923076923,79.0,80.71428571428571
Mozambique,15,5,70.8,75,71.2,52.8,55.4,66.0,57.2,70.0,68.5,72.33333333333333
Mozambique,16,7,67.42857142857143,78,70.5,44.166666666666664,55.5,63.0,63.666666666666664,68.0,62.0,68.33333333333333
Mozambique,17,4,66.25,78,73.5,45.25,55.0,61.75,56.75,61.75,66.0,66.33333333333333
Mozambique,18,3,72.33333333333333,77,71.0,50.333333333333336,58.0,66.0,61.0,67.0,66.0,75.5
Mozambique,19,4,70.75,75,73.0,50.25,57.25,66.75,60.0,66.75,67.0,71.66666666666667
Mozambique,20,4,73.25,76,69.25,46.75,57.25,64.25,72.5,76.25,73.25,73.25
Mozambique,21,5,72.2,75,71.2,50.0,58.4,65.8,69.6,70.2,70.0,72.2
Mozambique,22,4,73.0,78,66.0,49.75,60.25,67.5,70.5,72.5,67.0,75.0
Mozambique,23,8,70.25,79,73.75,50.25,57.75,67.75,59.375,63.75,66.0,71.66666666666667
Mozambique,24,3,73.66666666666667,81,83.66666666666667,53.333333333333336,60.333333333333336,74.66666666666667,62.666666666666664,63.0,68.0,76.5
Namibia,17,1,58.0,58,71.0,29.0,39.0,53.0,58.0,59.0,58.0,58.0
Namibia,18,2,64.5,66,75.5,45.5,55.0,63.0,51.0,63.5,64.5,63.0
Namibia,19,3,65.66666666666667,67,75.5,50.0,58.0,66.5,48.5,66.0,66.0,65.0
Namibia,20,2,67.0,67,76.5,50.5,59.0,66.5,49.0,69.0,67.0,67.0
Namibia,21,3,68.66666666666667,72,78.66666666666667,57.0,62.333333333333336,69.33333333333333,43.0,67.33333333333333,67.0,72.0
Namibia,22,3,69.66666666666667,72,79.33333333333333,58.0,64.33333333333333,69.0,43.333333333333336,68.33333333333333,68.5,72.0
Namibia,23,4,70.5,75,78.5,61.25,61.75,69.75,37.75,66.75,70.5,71.0
Namibia,24,1,64.0,64,74.0,66.0,62.0,66.0,33.0,69.0,64.0,64.0
Nepal,24,1,58.0,58,,,,,,,58.0,58.0
Netherlands,15,14,81.42857142857143,90,72.9090909090909,72.36363636363636,74.81818181818181,78.36363636363636,52.81818181818182,72.9090909090909,83.28571428571429,79.33333333333333
Netherlands,16,14,81.85714285714286,90,74.41666666666667,69.66666666666667,72.58333333333333,77.5,54.166666666666664,73.33333333333333,83.0,80.83333333333333
Netherlands,17,14,81.35714285714286,87,73.83333333333333,71.75,73.0,77.25,53.166666666666664,71.58333333333333,81.75,80.8
Netherlands,18,14,82.07142857142857,88,74.53846153846153,70.76923076923077,72.84615384615384,76.0,57.0,74.76923076923077,82.375,81.66666666666667
Netherlands,19,14,81.85714285714286,85,72.41666666666667,67.0,70.5,73.91666666666667,63.916666666666664,75.91666666666667,82.6,81.375
Netherlands,20,14,83.42857142857143,90,71.3076923076923,70.3076923076923,72.3076923076923,76.15384615384616,62.38461538461539,77.6923076923077,82.0,84.85714285714286
Netherlands,21,14,83.42857142857143,90,74.38461538461539,70.46153846153847,75.0,77.76923076923077,65.0,77.38461538461539,82.5,83.83333333333333
Netherlands,22,14,83.42857142857143,89,73.0,68.15384615384616,73.07692307692308,77.0,71.38461538461539,79.84615384615384,82.2,83.54545454545455
Netherlands,23,14,82.85714285714286,90,79.78571428571429,64.92857142857143,73.21428571428571,77.5,65.78571428571429,77.92857142857143,82.0,82.625
Netherlands,24,14,83.21428571428571,89,78.92307692307692,65.15384615384616,73.46153846153847,77.76923076923077,64.92307692307692,77.53846153846153,82.14285714285714,83.77777777777777
New Caledonia,15,3,64.33333333333333,71,74.0,49.333333333333336,48.0,57.333333333333336,45.0,65.0,61.0,71.0
New Caledonia,16,3,67.0,73,72.33333333333333,51.333333333333336,50.0,59.333333333333336,46.0,65.66666666666667,64.0,73.0
New Caledonia,17,3,68.33333333333333,75,71.33333333333333,53.666666666666664,51.0,59.0,46.666666666666664,65.66666666666667,65.0,75.0
New Caledonia,18,2,68.5,72,66.0,48.5,57.5,56.0,50.5,74.5,65.0,72.0
New Caledonia,19,1,71.0,71,61.0,36.0,58.0,44.0,72.0,79.0,71.0,71.0
New Caledonia,20,2,67.5,72,61.0,47.5,55.5,53.5,49.5,73.0,67.5,72.0
New Caledonia,21,1,71.0,71,43.0,38.0,59.0,54.0,70.0,78.0,71.0,71.0
New Zealand,15,14,65.85714285714286,75,72.23076923076923,56.07692307692308,53.84615384615385,60.30769230769231,43.30769230769231,64.38461538461539,65.44444444444444,66.6
New Zealand,16,14,67.92857142857143,78,71.92307692307692,53.23076923076923,54.38461538461539,59.23076923076923,48.0,67.46153846153847,67.83333333333333,67.85714285714286
New Zealand,17,14,68.64285714285714,80,74.08333333333333,53.833333333333336,55.5,61.583333333333336,49.583333333333336,66.58333333333333,70.0,68.0
New Zealand,18,14,69.0,79,71.46153846153847,52.61538461538461,56.30769230769231,61.07692307692308,51.0,68.92307692307692,70.33333333333333,68.0
New Zealand,19,14,69.78571428571429,78,70.91666666666667,54.5,58.666666666666664,63.25,49.916666666666664,67.91666666666667,70.0,68.71428571428571
New Zealand,20,14,69.21428571428571,77,64.84615384615384,50.53846153846154,58.69230769230769,62.15384615384615,57.61538461538461,70.15384615384616,70.6,67.66666666666667
New Zealand,21,14,69.64285714285714,78,65.92307692307692,54.92307692307692,61.23076923076923,63.30769230769231,57.76923076923077,70.3076923076923,72.33333333333333,68.22222222222223
New Zealand,22,14,69.42857142857143,79,68.45454545454545,59.63636363636363,62.09090909090909,64.45454545454545,56.54545454545455,70.72727272727273,71.5,68.9
New Zealand,23,14,69.64285714285714,76,68.66666666666667,59.083333333333336,61.416666666666664,65.16666666666667,54.5,69.41666666666667,70.66666666666667,69.44444444444444
New Zealand,24,14,68.0,75,67.75,59.916666666666664,64.33333333333333,67.5,55.416666666666664,68.25,68.625,67.55555555555556
Nicaragua,16,1,61.0,61,68.0,54.0,59.0,62.0,33.0,52.0,61.0,61.0
Nicaragua,19,2,64.0,66,67.0,48.5,54.5,54.5,49.5,63.5,64.0,66.0
Nicaragua,21,1,56.0,56,70.0,55.0,50.0,59.0,32.0,66.0,56.0,56.0
Niger,15,2,62.0,69,78.0,61.5,45.5,56.5,29.0,66.5,62.0,62.0
Niger,16,1,64.0,64,88.0,52.0,56.0,68.0,41.0,53.0,64.0,64.0
Niger,17,3,66.33333333333333,74,78.66666666666667,55.0,57.333333333333336,63.333333333333336,43.333333333333336,64.33333333333333,74.0,61.0
Niger,18,3,68.66666666666667,73,72.33333333333333,62.333333333333336,57.0,63.333333333333336,40.0,74.33333333333333,71.0,64.0
Niger,19,3,65.33333333333333,67,72.0,65.0,51.333333333333336,66.0,26.666666666666668,63.0,67.0,65.33333333333333
Niger,20,3,57.0,62,72.0,42.0,47.0,56.0,41.333333333333336,61.333333333333336,59.0,62.0
Niger,21,4,57.0,62,67.75,44.5,50.75,58.25,46.75,62.0,57.0,62.0
Niger,22,3,60.0,69,75.33333333333333,54.666666666666664,52.0,60.666666666666664,40.666666666666664,63.0,64.0,60.0
Niger,24,1,55.0,55,,,,,,,55.0,55.0
Nigeria,15,14,75.64285714285714,80,81.15384615384616,70.61538461538461,63.69230769230769,75.23076923076923,42.76923076923077,73.15384615384616,75.3,77.0
Nigeria,16,14,75.92857142857143,81,81.6923076923077,70.38461538461539,65.38461538461539,75.23076923076923,44.69230769230769,72.92307692307692,75.5,76.5
Nigeria,17,14,76.64285714285714,83,76.92307692307692,63.69230769230769,62.76923076923077,72.0,51.46153846153846,76.3076923076923,76.42857142857143,76.85714285714286
Nigeria,18,14,75.71428571428571,81,82.53846153846153,65.84615384615384,64.53846153846153,74.76923076923077,46.15384615384615,69.38461538461539,75.66666666666667,76.83333333333333
Nigeria,19,14,76.0,80,80.23076923076923,65.23076923076923,65.15384615384616,75.84615384615384,53.0,69.61538461538461,76.16666666666667,76.14285714285714
Nigeria,20,14,76.5,81,81.64285714285714,63.142857142857146,64.71428571428571,74.85714285714286,51.642857142857146,69.14285714285714,76.625,76.66666666666667
Nigeria,21,14,77.21428571428571,84,82.78571428571429,70.07142857142857,67.57142857142857,78.0,46.214285714285715,69.0,76.5,79.0
Nigeria,22,14,77.35714285714286,85,82.21428571428571,68.57142857142857,66.5,75.85714285714286,49.5,73.0,77.0,78.5
Nigeria,23,14,78.07142857142857,84,81.5,71.64285714285714,65.78571428571429,75.57142857142857,46.07142857142857,74.78571428571429,78.11111111111111,80.0
Nigeria,24,14,78.0,88,79.5,70.28571428571429,64.5,74.21428571428571,44.142857142857146,75.21428571428571,78.6,76.66666666666667
North Korea,15,2,65.5,69,73.0,64.0,57.0,65.0,41.5,77.5,65.5,65.5
North Korea,17,2,63.5,65,57.0,57.0,61.0,64.5,43.0,66.0,65.0,63.5
North Korea,18,6,62.5,72,64.33333333333333,60.333333333333336,56.5,63.5,33.833333333333336,57.5,62.5,62.5
North Korea,19,4,65.5,72,62.5,63.5,58.75,65.25,40.25,64.25,65.5,65.5
North Korea,20,4,65.75,70,59.25,64.25,59.75,65.0,39.25,63.25,65.75,65.75
North Korea,21,1,60.0,60,32.0,58.0,66.0,65.0,37.0,57.0,60.0,60.0
North Korea,22,1,64.0,64,32.0,59.0,67.0,65.0,47.0,60.0,64.0,64.0
North Korea,23,1,70.0,70,68.0,72.0,50.0,65.0,31.0,69.0,70.0,70.0
North Korea,24,1,63.0,63,57.0,68.0,49.0,57.0,30.0,72.0,63.0,63.0
North Macedonia,15,14,66.57142857142857,78,65.41666666666667,53.416666666666664,55.333333333333336,59.5,49.166666666666664,67.08333333333333,68.0,65.625
North Macedonia,16,14,67.42857142857143,75,66.07692307692308,60.84615384615385,58.15384615384615,62.76923076923077,43.15384615384615,66.23076923076923,68.57142857142857,66.16666666666667
North Macedonia,17,14,66.35714285714286,74,65.66666666666667,57.416666666666664,57.416666666666664,64.58333333333333,44.583333333333336,65.33333333333333,66.33333333333333,66.25
North Macedonia,18,14,69.5,74,69.08333333333333,60.833333333333336,59.583333333333336,68.16666666666667,45.333333333333336,64.91666666666667,71.28571428571429,67.66666666666667
North Macedonia,19,14,71.28571428571429,78,71.41666666666667,67.0,63.25,71.08333333333333,48.5,66.66666666666667,71.375,71.0
North Macedonia,20,14,71.5,78,67.81818181818181,64.72727272727273,62.90909090909091,69.36363636363636,53.18181818181818,68.54545454545455,73.16666666666667,70.71428571428571
North Macedonia,21,14,71.78571428571429,79,70.45454545454545,69.0,65.0909090909091,72.54545454545455,51.36363636363637,68.63636363636364,71.83333333333333,72.0
North Macedonia,22,14,72.42857142857143,79,68.63636363636364,69.63636363636364,65.72727272727273,72.0,51.90909090909091,68.18181818181819,71.42857142857143,72.42857142857143
North Macedonia,23,14,71.78571428571429,78,70.66666666666667,62.416666666666664,65.16666666666667,69.91666666666667,59.0,69.08333333333333,71.83333333333333,71.1
North Macedonia,24,14,71.64285714285714,80,69.6923076923077,62.0,62.53846153846154,68.84615384615384,56.76923076923077,68.61538461538461,72.0,71.11111111111111
Northern Ireland,15,14,71.21428571428571,79,66.25,55.25,62.0,63.0,57.75,70.5,70.25,70.75
Northern Ireland,16,14,71.57142857142857,78,60.92307692307692,51.38461538461539,61.69230769230769,62.07692307692308,62.15384615384615,68.84615384615384,70.5,71.5
Northern Ireland,17,14,72.42857142857143,79,64.46153846153847,56.0,61.92307692307692,64.38461538461539,57.92307692307692,69.38461538461539,72.5,72.875
Northern Ireland,18,14,72.71428571428571,79,61.30769230769231,56.46153846153846,61.0,63.53846153846154,57.0,71.6923076923077,72.0,74.0
Northern Ireland,19,14,72.21428571428571,78,63.07142857142857,58.142857142857146,62.42857142857143,64.92857142857143,57.57142857142857,68.35714285714286,71.33333333333333,72.875
Northern Ireland,20,14,72.07142857142857,79,61.23076923076923,55.46153846153846,63.0,64.3076923076923,62.30769230769231,68.3076923076923,71.33333333333333,72.2
Northern Ireland,21,14,71.5,80,64.75,55.75,65.41666666666667,66.5,64.41666666666667,68.5,70.0,71.66666666666667
Northern Ireland,22,14,71.64285714285714,80,63.69230769230769,57.92307692307692,65.23076923076923,67.23076923076923,65.76923076923077,69.76923076923077,69.25,72.75
Northern Ireland,23,14,71.28571428571429,79,59.46153846153846,55.53846153846154,63.30769230769231,65.84615384615384,64.3076923076923,70.84615384615384,69.25,72.22222222222223
Northern Ireland,24,14,70.92857142857143,75,58.23076923076923,53.30769230769231,63.84615384615385,66.0,66.61538461538461,70.23076923076923,69.0,71.0909090909091
Norway,15,14,73.28571428571429,76,68.46153846153847,61.84615384615385,67.3076923076923,69.84615384615384,59.61538461538461,69.76923076923077,73.2,73.33333333333333
Norway,16,14,73.92857142857143,76,70.07692307692308,59.46153846153846,65.3076923076923,68.07692307692308,64.46153846153847,72.92307692307692,74.16666666666667,73.88888888888889
Norway,17,14,75.0,78,70.41666666666667,58.416666666666664,66.75,70.08333333333333,68.08333333333333,74.16666666666667,76.0,74.91666666666667
Norway,18,14,75.57142857142857,82,74.08333333333333,58.583333333333336,68.0,72.33333333333333,58.5,70.33333333333333,76.0,75.4
Norway,19,14,75.92857142857143,82,72.92307692307692,61.92307692307692,70.61538461538461,74.6923076923077,59.38461538461539,71.61538461538461,75.8,76.125
Norway,20,14,76.71428571428571,83,71.58333333333333,62.25,72.41666666666667,74.66666666666667,58.083333333333336,70.75,76.6,76.77777777777777
Norway,21,14,77.42857142857143,84,74.23076923076923,66.07692307692308,72.3076923076923,75.92307692307692,59.30769230769231,74.38461538461539,79.2,76.625
Norway,22,14,77.21428571428571,88,76.76923076923077,67.61538461538461,70.92307692307692,75.61538461538461,57.61538461538461,73.76923076923077,78.5,76.28571428571429
Norway,23,14,77.21428571428571,88,77.28571428571429,66.64285714285714,71.14285714285714,75.35714285714286,62.57142857142857,77.0,79.8,75.71428571428571
Norway,24,14,77.78571428571429,91,76.14285714285714,66.28571428571429,70.28571428571429,74.92857142857143,61.714285714285715,76.85714285714286,81.4,75.875
Oman,15,1,74.0,74,,,,,,,74.0,74.0
Oman,16,2,67.5,71,67.0,60.0,65.0,67.0,61.0,64.0,67.5,67.5
Oman,17,1,68.0,68,,,,,,,68.0,68.0
Oman,18,1,73.0,73,,,,,,,73.0,73.0
Oman,19,1,72.0,72,,,,,,,72.0,72.0
Pakistan,24,1,63.0,63,82.0,55.0,57.0,64.0,53.0,56.0,63.0,63.0
Palestine,15,3,62.666666666666664,64,71.66666666666667,57.0,55.0,64.66666666666667,38.666666666666664,61.333333333333336,62.0,64.0
Palestine,16,4,63.0,71,69.25,58.0,55.0,60.0,46.75,65.5,64.5,67.0
Palestine,17,4,61.75,70,64.75,56.25,54.5,58.5,35.75,64.0,65.0,61.75
Palestine,18,3,64.66666666666667,71,73.66666666666667,58.333333333333336,53.666666666666664,65.0,28.333333333333332,66.0,65.0,64.66666666666667
Palestine,19,1,65.0,65,71.0,63.0,61.0,66.0,42.0,66.0,65.0,65.0
Palestine,20,4,62.0,66,66.5,59.5,54.75,62.75,34.5,60.75,62.0,62.0
Palestine,21,2,63.5,66,68.0,62.5,60.0,66.5,35.5,59.5,63.5,63.5
Palestine,22,2,61.5,63,67.5,61.0,56.5,64.5,28.0,57.0,61.5,61.5
Palestine,23,1,66.0,66,72.0,64.0,58.0,65.0,32.0,62.0,66.0,66.0
Palestine,24,2,68.5,73,66.5,55.0,51.0,55.5,48.5,75.0,73.0,64.0
Panama,15,12,65.16666666666667,72,70.72727272727273,47.72727272727273,52.72727272727273,59.54545454545455,53.09090909090909,64.27272727272727,66.0,64.75
Panama,16,9,67.55555555555556,72,63.22222222222222,54.55555555555556,57.22222222222222,61.0,48.888888888888886,70.88888888888889,66.4,69.0
Panama,17,13,66.6923076923077,72,61.53846153846154,52.76923076923077,55.07692307692308,59.23076923076923,47.84615384615385,67.53846153846153,65.57142857142857,68.0
Panama,18,14,66.57142857142857,71,64.5,50.857142857142854,52.285714285714285,58.142857142857146,51.214285714285715,69.64285714285714,65.5,67.5
Panama,19,14,68.28571428571429,72,66.78571428571429,53.642857142857146,54.357142857142854,61.142857142857146,50.42857142857143,68.57142857142857,66.75,69.71428571428571
Panama,20,12,66.0,73,65.16666666666667,51.583333333333336,55.166666666666664,60.5,47.916666666666664,65.08333333333333,65.5,68.66666666666667
Panama,21,11,67.81818181818181,76,67.7,55.7,57.3,60.8,50.9,69.4,65.66666666666667,69.83333333333333
Panama,22,14,69.28571428571429,75,71.92307692307692,57.15384615384615,57.15384615384615,66.07692307692308,46.07692307692308,67.61538461538461,69.16666666666667,70.83333333333333
Panama,23,13,67.53846153846153,73,70.08333333333333,51.833333333333336,57.583333333333336,63.75,54.0,67.58333333333333,68.71428571428571,68.75
Panama,24,14,67.92857142857143,72,69.64285714285714,57.0,57.0,64.0,46.42857142857143,66.5,67.625,68.57142857142857
Papua New Guinea,17,1,60.0,60,81.0,46.0,50.0,58.0,55.0,60.0,60.0,60.0
Papua New Guinea,21,1,64.0,64,72.0,59.0,54.0,71.0,25.0,53.0,64.0,64.0
Papua New Guinea,22,1,65.0,65,86.0,56.0,57.0,68.0,25.0,51.0,65.0,65.0
Papua New Guinea,23,1,64.0,64,84.0,55.0,56.0,66.0,34.0,50.0,64.0,64.0
Paraguay,15,14,75.92857142857143,80,66.61538461538461,70.3076923076923,65.92307692307692,71.23076923076923,51.15384615384615,72.92307692307692,76.2,75.0
Paraguay,16,14,75.07142857142857,78,66.0,63.38461538461539,62.53846153846154,67.15384615384616,54.23076923076923,74.53846153846153,75.66666666666667,74.71428571428571
Paraguay,17,14,76.35714285714286,78,73.46153846153847,66.53846153846153,65.92307692307692,73.15384615384616,48.30769230769231,69.3076923076923,76.83333333333333,76.0
Paraguay,18,14,76.21428571428571,79,75.5,64.85714285714286,66.57142857142857,73.14285714285714,51.357142857142854,69.92857142857143,76.83333333333333,75.33333333333333
Paraguay,19,14,76.71428571428571,80,73.3076923076923,66.3076923076923,67.92307692307692,72.46153846153847,53.46153846153846,70.07692307692308,76.57142857142857,76.83333333333333
Paraguay,20,14,76.35714285714286,80,71.78571428571429,67.14285714285714,67.28571428571429,72.0,51.357142857142854,70.64285714285714,76.25,76.5
Paraguay,21,14,75.5,78,72.28571428571429,62.07142857142857,67.07142857142857,70.78571428571429,61.42857142857143,69.71428571428571,75.8,75.0
Paraguay,22,14,74.92857142857143,77,73.07142857142857,63.0,68.07142857142857,71.57142857142857,60.07142857142857,69.85714285714286,75.0,74.875
Paraguay,23,14,74.85714285714286,78,75.21428571428571,63.857142857142854,66.71428571428571,71.57142857142857,60.07142857142857,72.71428571428571,75.0,74.71428571428571
Paraguay,24,14,75.57142857142857,81,75.5,65.0,67.14285714285714,72.92857142857143,57.785714285714285,69.71428571428571,76.5,74.4
Peru,15,14,72.78571428571429,83,73.53846153846153,66.38461538461539,64.6923076923077,72.84615384615384,49.15384615384615,65.46153846153847,71.875,72.2
Peru,16,14,72.21428571428571,80,76.92307692307692,63.84615384615385,67.0,73.38461538461539,54.0,68.61538461538461,74.33333333333333,71.85714285714286
Peru,17,14,72.71428571428571,80,73.3076923076923,60.0,60.07692307692308,69.76923076923077,51.53846153846154,70.3076923076923,71.66666666666667,72.25
Peru,18,14,73.0,78,73.23076923076923,57.92307692307692,63.07692307692308,69.3076923076923,51.53846153846154,67.53846153846153,73.6,72.25
Peru,19,14,74.5,79,73.46153846153847,65.46153846153847,66.15384615384616,73.6923076923077,48.92307692307692,65.38461538461539,75.11111111111111,73.5
Peru,20,14,74.14285714285714,78,71.76923076923077,63.15384615384615,68.23076923076923,72.6923076923077,54.30769230769231,68.92307692307692,74.5,73.375
